Fecha ;PM10;PM2.5;So2;CO;OZONO;NO;NO2;NOX;Vel Viento;Dir Viento;Temperatura;HR;Precipitacion;Presion Baro
3/03/2024 14:00;0;37;0;0,4;38,9;2,2;1,6;3,9;0;0;22,5;46;0;564
3/03/2024 15:00;25,5;25;0;0,4;36,2;2,2;1;3,2;0;0;22,2;46;0;563
3/03/2024 16:00;29,3;25;0;0,4;35,1;1,9;1,6;3,5;0;0;21,6;47;0;563
3/03/2024 17:00;47,4;23;0;0,4;31,7;2,3;3,4;5,7;0;0;21;52;0;563
3/03/2024 18:00;41,9;31;0;0,5;29,5;2,4;5,5;7,9;0;0;19,4;58;0;563
3/03/2024 19:00;44,7;33;0;0,5;25,6;1,8;8,6;10,4;0;0;17,5;63;0;564
3/03/2024 20:00;31,9;28;0;0,6;19,9;2,8;15;17,8;0;0;16,7;65;0;564
3/03/2024 21:00;40,4;34;0;0,6;22,2;2,3;11,6;13,8;0;0;15,9;70;0;565
3/03/2024 22:00;44,4;34;0;0,5;20,3;1;11;12;0;0;15,5;68;0;565
3/03/2024 23:00;41,1;20;0;0,6;13,3;1,2;14,7;15,9;0;0;14,7;75;0;565
45355;31;31;0;0,6;10,2;1,5;17,4;19;0;0;14,7;74;0;565
4/03/2024 1:00;29;17;0;0,5;7,4;1,8;18,2;20;0;0;14,4;75;0;565
4/03/2024 2:00;31,9;23;0;0,4;15,8;1,1;7,3;8,4;0;0;14;75;0;564
4/03/2024 3:00;31,3;24;0;0,4;12,7;1;9,2;10,2;0;0;14,1;75;0;564
4/03/2024 4:00;41,1;29;0;0,4;9,6;1,2;9,6;10,8;0;0;14;76;0;564
4/03/2024 5:00;31;31;0;0,4;7,4;3,5;12,2;15,7;0;0;14;74;0;564
4/03/2024 6:00;0;32;0;0,6;4,2;19,9;19,6;39,5;0;0;14,2;73;0;564
4/03/2024 7:00;36,3;30;0;1;0,6;35,7;25,6;61,3;0;0;14,5;73;0;565
4/03/2024 8:00;46,5;43;0;1,3;1,5;48,6;26,7;75,3;0;0;15,4;70;0;565
4/03/2024 9:00;45;45;0;0,7;18,3;14,5;10,9;25,4;0;0;17,5;60;0;565
4/03/2024 10:00;38,9;23;0;0,4;25,5;4,5;3,4;7,8;0;0;18,8;53;0;565
4/03/2024 11:00;29,3;17;0;0,4;31,6;2,9;2;4,9;0;0;21,1;46;0;565
4/03/2024 12:00;21,4;15;0;0,4;31,4;4,3;2,2;6,5;0;0;22,3;43;0;564
4/03/2024 13:00;21,9;21;0;0,5;34,8;4,3;8,7;12,9;0;0;22,1;46;0;564
4/03/2024 14:00;26;26;0;0,6;34,4;3,9;11;14,9;0;0;20,2;54;0;563
4/03/2024 15:00;33,2;27;0;0,5;33,7;4,4;6,3;10,7;0;0;21,6;50;0;563
4/03/2024 16:00;29,8;25;0;0,6;28,8;4,5;9,3;13,8;0;0;20,3;54;0;563
4/03/2024 17:00;43;27;0;0,7;19;7,1;18,9;26;0;0;18,8;61;0;563
4/03/2024 18:00;43,4;30;0;0,8;18,9;9,1;16,7;25,9;0;0;17,2;69;1,6;563
4/03/2024 19:00;39,5;34;0;1,1;12,6;9,7;26,5;37;0;0;16,2;71;0;563
4/03/2024 20:00;45;36;0;0,9;10,9;13,5;27,4;40,8;0;0;15,3;72;0;564
4/03/2024 21:00;40,8;28;0;0,9;7,5;9,9;27,3;37,2;0;0;14,5;73;0;564
4/03/2024 22:00;41,7;33;0;1,1;2,7;16,5;34;50,4;0;0;14,5;74;0;565
4/03/2024 23:00;45,3;41;0;0,9;3,7;7,1;30;37,1;0;0;14,6;74;0;565
45356;44,7;39;0;0,9;1,9;7,8;31,5;39,4;0;0;14,5;75;0;565
5/03/2024 1:00;49,2;38;0;0,7;5,9;10,3;27,1;37,4;0;0;13,8;77;0;564
5/03/2024 2:00;47,9;34;0;0,5;11,1;2,7;20,3;23;0;0;14,3;76;0;564
5/03/2024 3:00;45,1;26;0;0,4;9,4;1,8;19;20,8;0;0;13,5;78;0;563
5/03/2024 4:00;47,8;32;0;0,5;3,5;5,9;24,7;30,6;0;0;13,5;79;0;563
5/03/2024 5:00;47,9;39;0;0,6;1,9;7,6;27,9;35,5;0;0;14,2;76;0;564
5/03/2024 6:00;45,8;38;0;1;0,5;43,2;35,2;77,9;0;0;14,1;76;0;564
5/03/2024 7:00;54;54;0;1,5;0,7;66,7;32,5;99,2;0;0;14;76;0;564
5/03/2024 8:00;64,1;55;0;1,2;7,8;34,4;25,1;59,4;0;0;16,1;66;0;565
5/03/2024 9:00;61,7;35;0;1,2;10,9;22,6;32,1;54,7;0;0;18,2;57;0;565
5/03/2024 10:00;62,7;44;0;0,5;28,9;6,5;6,6;13,1;0;0;21,4;46;0;565
5/03/2024 11:00;46,8;22;0;0,4;32,7;4,7;1;5,7;0;0;22,5;43;0;565
5/03/2024 12:00;32,9;21;0;0,3;34,8;0;0;0;0;0;23,5;39;0;564
5/03/2024 13:00;24;20;0;0,4;34,8;4,3;0,5;4,7;0;0;22,7;39;0;564
5/03/2024 14:00;20;20;0;0,4;32,4;3,4;4,5;8;0;0;22,1;42;0;563
5/03/2024 15:00;24;24;0;0,5;33,5;3,8;7,2;11;0;0;21,4;47;0;563
5/03/2024 16:00;0;33;0;0,6;26,7;7,3;13,3;20,6;0;0;20,9;51;0;562
5/03/2024 17:00;38;38;0;0,7;28,2;7,9;13,1;21;0;0;22,1;50;0;562
5/03/2024 18:00;48,2;31;0;1,4;20,7;8,7;21,7;30,4;0;0;18,9;59;0;562
5/03/2024 19:00;98,8;0;0;1;12,5;9,1;22,3;31,4;0;0;17,2;59;0;563
5/03/2024 20:00;85;29;0;0,8;9,4;7,5;23,2;30,7;0;0;16,9;57;0;563
5/03/2024 21:00;66,7;22;0;0,8;13,3;3,2;19,8;23;0;0;15,7;62;0;564
5/03/2024 22:00;56,7;40;0;0,9;7,6;9,8;26;35,8;0;0;14,8;64;0;564
5/03/2024 23:00;55,3;37;0;0,6;15,3;2,8;13,2;16,1;0;0;14,5;65;0;564
