;;;;;;;;;;
;;;;;;;;;;
DateTime;;;;;;;;;;
;PM10;PM2.5;Vel Viento;Precipitacion;Dir Viento;OZONO;CO;NO;NO2;NOX
;µg/m3;µg/m3;m/s;mm;Grados;ppb;ppm;ppb;ppb;ppb
01-01-2023 02:201;19,7;14;3,9;0;86;0;0,6;6,8;10,7;17,5
01-01-2023 03:201;14;13;2;0;131;0;0,7;6,4;10;16,4
01-01-2023 04:201;15,8;14;2,8;0;88;0;0,6;6,6;9,9;16,5
01-01-2023 05:201;12;12;1,6;0;147;0;0,6;5,9;10,3;16,1
01-01-2023 06:201;0;17;1,1;0;215;0;0,6;6,1;11,5;17,6
01-01-2023 07:201;0;12;0,9;0;233;0;0,7;7;14,4;21,4
01-01-2023 01:202;18,2;16;1;0;125;0;0,6;4,6;9,7;14,4
01-01-2023 02:202;15,4;11;0,6;0;135;0;0,5;3,1;9,8;12,9
01-01-2023 03:202;14;11;1,6;0;89;0;0,5;2,4;7,3;9,7
01-01-2023 04:202;12;12;1,4;0;101;0;0,4;1,3;5,8;7
01-01-2023 05:202;19,9;11;0,8;0;101;0;0,6;1;5;6,1
01-01-2023 06:202;15,7;15;1;0;119;0;0,4;1,3;5,7;7
01-01-2023 07:202;0;18;1;0;130;0;0,5;3,8;9,2;13,1
01-01-2023 01:203;19,6;16;0,5;0;102;0;0,7;8,4;13,5;21,8
01-01-2023 02:203;14,4;13;0,7;0;143;0;1,6;42,6;24,3;66,9
01-01-2023 03:203;0;29;0,6;0;255;0;3;114;35,9;149,9
01-01-2023 04:203;40,4;40;0,9;0;173;0;2,9;102,3;45,8;148,1
01-01-2023 05:203;52,5;45;2,2;0;189;0;1,1;25,5;21,9;47,5
01-01-2023 06:203;43,6;17;1,6;0;162;0;0,6;5;10;15
01-01-2023 07:203;39,2;11;1,7;0;116;0;0,5;4,6;9,3;13,8
01-01-2023 01:204;28,7;13;1,6;0;114;0;0,6;4,6;9,6;14,2
01-01-2023 02:204;25;11;1,7;0;236;0;0,6;8,6;13,8;22,4
01-01-2023 03:204;26,6;8;1,1;0;207;0;0,7;9,1;13,6;22,7
01-01-2023 04:204;23,6;12;2,4;0;98;0;0,6;5;8,6;13,6
01-01-2023 05:204;16,8;10;1,5;0;121;0;0,6;5,9;10,1;15,9
01-01-2023 06:204;17;12;0,9;0;112;0;0,8;6,9;13,3;20,2
01-01-2023 07:204;14;11;1,9;0;117;0;0,7;4,2;10,2;14,5
01-01-2023 01:205;11;11;0,9;0;46;0;1;11,4;20,1;31,5
01-01-2023 02:205;20;20;1,9;0;260;0;1,4;17,2;37,2;54,4
01-01-2023 03:205;0;27;0,3;0;121;0;1,7;33,5;36,7;70,2
01-01-2023 04:205;30,5;28;0,4;0;100;0;1,6;26,5;30,6;57
01-01-2023 05:205;32;26;0,5;0,4;109;0;1,2;14,8;26,4;41,3
01-01-2023 06:205;24,9;22;0,4;0;129;0;1,1;16;30,6;46,6
01-01-2023 07:205;32,2;17;0,5;0,1;103;0;0,8;5,6;23,6;29,2
01-01-2023 01:206;28,7;18;0,7;0;141;0;0,5;2,2;12,2;14,5
01-01-2023 02:206;23,8;5;0,5;0;158;0;0,5;2,9;13,7;16,6
01-01-2023 03:206;17,4;7;0,5;0;131;0;0,4;3,4;9,9;13,3
01-01-2023 04:206;13,6;8;0,9;0;125;0;0,7;16,9;13,8;30,8
01-01-2023 05:206;0;17;2,7;0;99;0;0,6;9;12;21,1
01-01-2023 06:206;16,5;12;2,4;0;140;0;0,4;5;8,4;13,4
01-01-2023 07:206;12,1;8;3,3;0;248;0;0,4;5,4;9,4;14,8
01-01-2023 01:207;10;10;2,6;0;227;0;0;0;0;0
01-01-2023 02:207;13,3;12;0,9;0;230;0;0,7;12,5;12;24,5
01-01-2023 03:207;10,1;10;1,3;0;100;0;0,5;5,2;10,6;15,8
01-01-2023 04:207;17;17;0,4;0;316;0;0,6;6,7;13,8;20,5
01-01-2023 05:207;19,3;10;1;0;117;0;0,5;5,1;8,9;14
01-01-2023 06:207;21,5;7;4,3;0;92;0;0,5;5,8;10;15,8
01-01-2023 07:207;18,4;5;3,8;0,1;85;0;0,5;6,4;9,9;16,3
01-01-2023 01:208;12,9;6;2,9;0;90;0;0,6;5,8;9,9;15,7
01-01-2023 02:208;13,7;7;2,8;0;87;0;0,6;6,2;10,8;17
01-01-2023 03:208;15,3;9;3,1;0;87;0;0,6;6,4;10,8;17,2
01-01-2023 04:208;13;13;2,3;0;92;0;0,5;4,2;11,2;15,4
01-01-2023 05:208;11;9;2,5;0;90;0;0,5;3,1;9,2;12,3
01-01-2023 06:208;8,8;8;1,4;0;188;0;0,5;3,4;9,6;13
01-01-2023 07:208;7,1;6;1,3;0;94;0;0,7;6,1;14,2;20,4
01-01-2023 01:209;0;11;0,8;0;107;0;0,4;1,4;7;8,4
01-01-2023 02:209;13;8;1,3;0;88;0;0,4;1,1;6,1;7,2
01-01-2023 03:209;12;12;0,6;0;115;0;0,4;1,2;6,1;7,2
01-01-2023 04:209;0;14;0,7;0;96;0;0,4;1,6;7;8,6
01-01-2023 05:209;0;8;0,3;0;112;0;0,4;1,4;10,5;11,9
01-01-2023 06:209;9,6;8;0,8;0;106;0;0,4;1,8;8;9,8
01-01-2023 07:209;8;7;0,4;0;117;0;0,5;4,7;11,3;16
01-01-2023 01:210;9;9;0,8;0;276;0;0,8;14,7;20,5;35,2
01-01-2023 02:210;14,4;14;0,6;0;235;0;1,1;21,6;23,4;45
01-01-2023 03:210;14;14;1,5;0;194;0;0,6;10,4;14,4;24,7
01-01-2023 04:210;0;15;2,6;0;207;0;0,6;10,4;14;24,4
01-01-2023 05:210;18,6;14;0,5;0;83;0;0,5;6,7;9,8;16,5
01-01-2023 06:210;21;8;1,4;0;109;0;0,4;5,7;7,6;13,3
01-01-2023 07:210;15,1;6;2,2;0;116;0;0,4;4,5;7,4;11,9
01-01-2023 01:211;22,2;6;2,6;0;89;0;0,4;4,8;7;11,8
01-01-2023 02:211;18,5;7;2,2;0;116;0;0,5;5,3;8,4;13,7
01-01-2023 03:211;14,7;9;0,5;0;137;0;0,5;6;9,7;15,7
01-01-2023 04:211;13;10;3;0;90;0;0,4;3,7;6,7;10,4
01-01-2023 05:211;10,7;9;1,4;0;170;0;0,5;3,8;7,3;11,1
01-01-2023 06:211;8,8;7;3,4;0;94;0;0,5;4,5;7,3;11,7
01-01-2023 07:211;12,1;9;4;0;98;0;0,4;3,9;6;9,9
01-01-2023 01:212;13;8;0,4;0;53;0;0,5;8,1;10,1;18,2
01-01-2023 02:212;9,9;5;0,5;0;10;0;0;9,1;12,6;21,8
01-01-2023 03:212;9,6;5;0,8;0;166;0;0;7,7;11,1;18,8
01-01-2023 04:212;8,1;7;1,4;0;296;0;0;7;12,9;19,8
01-01-2023 05:212;8,5;6;0,4;0;82;0;0;2,1;8,5;10,6
01-01-2023 06:212;6,8;4;0,7;0;129;0;0;8,8;11,1;19,9
01-01-2023 07:212;5,7;4;0,5;0;163;0;0;7,9;10,5;18,4
01-01-2023 01:213;4,8;2;0,6;0;111;0;0;7,3;8,8;16,1
01-01-2023 02:213;7,2;4;0,7;0;116;0;0;8,5;11,5;20
01-01-2023 03:213;7;7;0,4;0;125;0;0;19,6;13,5;33,1
01-01-2023 04:213;0;8;0,4;0;135;0;0;38;17;54,9
01-01-2023 05:213;9;9;1,9;0;88;0;0;22;14,5;36,5
01-01-2023 06:213;11,2;8;0,3;0;108;0;0;17,5;15,4;33
01-01-2023 07:213;8,8;7;2,2;0;194;0;0;15;13,1;28,1
01-01-2023 01:214;6,6;6;2;0;135;0;0;5,3;5,7;10,9
01-01-2023 02:214;16,3;3;1,5;0;208;0;0;5,2;6;11,3
01-01-2023 03:214;11,8;3;3;0;192;0;0;5,2;6,5;11,7
01-01-2023 04:214;18;8;2,4;0;198;0;0;4,4;5,9;10,3
01-01-2023 05:214;16,3;7;0,7;0;95;0;0;10,5;12,2;22,6
01-01-2023 06:214;12,5;8;1,3;0;130;0;0;5,4;7,9;13,4
01-01-2023 07:214;12,2;9;3,3;0;80;0;0;6,9;7,4;14,3
01-01-2023 01:215;0;14;0,9;0;121;0;0;6,3;8,8;15,1
01-01-2023 02:215;0;8;1,2;0;249;0;0;8;10,2;18,2
01-01-2023 03:215;10;10;1,9;0;76;0;0;5;8;13
01-01-2023 04:215;13,6;8;0,9;0;105;0;0;4,2;6,6;10,7
01-01-2023 05:215;10,3;8;1,2;0;74;0;0;4,9;8,8;13,7
01-01-2023 06:215;8,6;7;1,5;0;68;0;0;3,8;5,9;9,8
01-01-2023 07:215;12,4;5;0,8;0;102;0;0;7,4;7,6;15
01-01-2023 01:216;9,8;7;0,9;0;94;0;0;5;7,1;12,1
01-01-2023 02:216;7,1;5;0,6;0;193;0;0;7;12,2;19,2
01-01-2023 03:216;11,3;6;0,5;0;146;0;0;11,1;14,3;25,4
01-01-2023 04:216;8,4;5;0,3;0;132;0;0;15,1;14,5;29,6
01-01-2023 05:216;6;3;0,6;0,5;118;0;0;6,1;11,8;17,9
01-01-2023 06:216;4,4;3;0,1;0;120;0;0;7,5;12,2;19,7
01-01-2023 07:216;5;5;0,4;0;108;0;0;17,6;15,4;33
01-01-2023 01:217;0;12;1,2;0,1;275;0;0;29,1;19;48,1
01-01-2023 02:217;0;13;1,1;0;313;0;0;19,6;16,2;35,8
01-01-2023 03:217;0;10;1,3;0;101;0;0;9,9;14,6;24,5
01-01-2023 04:217;8;8;0,8;0;141;0;0;3,4;5,9;9,2
01-01-2023 05:217;5;5;0,4;0,3;68;0;0;7,1;8,9;15,9
01-01-2023 06:217;10,3;7;1,1;0;92;0;0;3,8;5,6;9,3
01-01-2023 07:217;9,6;4;1,2;0;295;0;0;4,7;6;10,8
01-01-2023 01:218;12,5;1;1,1;0;122;0;0;4,9;5,9;10,7
01-01-2023 02:218;9,1;2;3;0,1;94;0;0;3,7;5,7;9,4
01-01-2023 03:218;7,4;6;1,1;0;149;0;0;2,7;4,7;7,4
01-01-2023 04:218;9;9;2,1;0;93;0;0;3,1;5,4;8,5
01-01-2023 05:218;0;9;1,6;0;81;0;0;4;6,4;10,5
01-01-2023 06:218;0;8;0,8;0;89;0;0;5,7;8,4;14
01-01-2023 07:218;0;8;2,5;0;79;0;0;3,1;5,9;9
01-01-2023 01:219;8;8;2,1;0;81;0;0;3,4;6,5;9,9
01-01-2023 02:219;9,2;6;1,6;0;93;0;0;3,1;5,7;8,8
01-01-2023 03:219;7,7;6;0,7;0;135;0;0;2,7;6,5;9,2
01-01-2023 04:219;10;10;0,6;0;81;0;0,2;2;5,9;7,9
01-01-2023 05:219;6,1;6;0,5;0;109;0;0,4;10,3;9,3;19,6
01-01-2023 06:219;7,7;0;0,4;0;182;0;0,4;1;4,9;5,9
01-01-2023 07:219;7,8;6;0,4;0;112;0;0,4;1,8;5,9;7,7
01-01-2023 01:220;0;12;0,5;0;157;0;0,4;7,2;5,7;12,9
01-01-2023 02:220;0;10;0,4;0;117;0;0,7;18;8,9;26,9
01-01-2023 03:220;0;11;1,1;0;96;0;1;23,9;11,5;35,4
01-01-2023 04:220;11,3;9;0,4;0;83;0;0,8;14,5;12,1;26,7
01-01-2023 05:220;12,5;9;1,2;0;63;0;0,6;8,6;9,4;18
01-01-2023 06:220;17,1;12;1,4;0;81;0;0,5;7,7;8,6;16,3
01-01-2023 07:220;12,9;8;1;0;181;0;0,5;7;8,3;15,3
01-01-2023 01:221;9,5;6;0,5;0;156;0;0,5;4,6;6;10,6
01-01-2023 02:221;10;10;1,7;0;126;0;0,5;4,8;6,8;11,6
01-01-2023 03:221;20,1;9;3,1;0;86;0;0,5;3,5;5,9;9,4
01-01-2023 04:221;16,1;10;1,7;0;103;0;0,5;3;6,3;9,4
01-01-2023 05:221;15,2;10;3,2;0;92;0;0;4,3;7,3;11,6
01-01-2023 06:221;12,3;10;0,4;2,2;320;0;1,7;11;38,6;49,6
01-01-2023 07:221;29;29;0,5;5,3;336;0;1,7;18,8;42,2;61
01-01-2023 01:222;32;32;0,3;3,1;104;0;2;22,5;40,4;62,9
01-01-2023 02:222;31,5;30;0,7;0,1;139;0;1,2;16,6;18;34,6
01-01-2023 03:222;27,5;17;0,7;0;134;0;1,1;21,3;16,8;38,1
01-01-2023 04:222;20,6;17;0,6;0;109;0;0,9;15,9;14,1;30,1
01-01-2023 05:222;16,4;15;0,3;0;202;0;1,1;20,4;19,6;40
01-01-2023 06:222;0;22;0,3;0;164;0;0,8;10,1;12,7;22,9
01-01-2023 07:222;18,5;17;0,4;0;113;0;0,4;3,2;9,5;12,8
01-01-2023 01:223;20,1;14;0,3;0;182;0;0,5;4,3;14,1;18,5
01-01-2023 02:223;18;18;0,3;0;261;0;0,5;5,9;13,6;19,5
01-01-2023 03:223;24,3;16;0,1;0;11;0;0,4;4,2;13,4;17,6
01-01-2023 04:223;19,2;16;0,5;0;135;0;0,5;9,5;12,9;22,5
01-01-2023 05:223;23;23;0,5;0;149;0;0,8;25,6;14,6;40,2
01-01-2023 06:223;24;24;0,5;0;149;0;1,4;51,8;14,5;66,2
01-01-2023 07:223;0;30;0,2;0;195;0;2,9;124;24,5;148,5
01-01-2023 01:224;37;34;0,6;0;84;0;2,2;88,3;39;127,3
01-01-2023 02:224;44;39;0,4;0;70;0;2,5;71,7;60,7;132,4
01-01-2023 03:224;69,8;49;0,6;0;92;0;1,9;36,3;55,6;91,9
01-01-2023 04:224;70,5;39;1,8;0;264;0;1,3;13,3;43,9;57,2
01-01-2023 05:224;63,6;43;3,2;0;285;0;1,1;7,9;41;48,9
01-01-2023 06:224;70,6;43;4,6;0;297;0;0,8;5,5;27,2;32,7
01-01-2023 07:224;60,9;32;3,5;0;303;0;0,8;6,7;24,2;30,9
01-01-2023 01:225;56,2;20;5,5;0;285;0;0,6;7,7;18,4;26,2
01-01-2023 02:225;40,7;16;3,6;0;281;0;0,8;8,2;24;32,2
01-01-2023 03:225;33,8;16;1,4;4,6;94;0;1,2;12;33,5;45,5
01-01-2023 04:225;36,5;20;2;1,2;305;0;1,3;13,9;33,6;47,5
01-01-2023 05:225;26,3;18;0,4;4,1;338;0;1;17;32,8;49,9
01-01-2023 06:225;18,7;11;0,3;1,6;140;0;1,1;26,7;30,8;57,4
01-01-2023 07:225;13,8;12;0,3;1;163;0;1;22,3;24,4;46,7
01-01-2023 01:226;14,6;8;0,9;0;152;0;0,6;7,1;19,3;26,3
01-01-2023 02:226;10,2;7;0,3;0;101;0;0,5;4;12,9;16,9
01-01-2023 03:226;9;9;0,7;0;140;0;0,4;2,5;8,9;11,3
01-01-2023 04:226;9,1;5;0,5;0;134;0;0,4;2,9;8,3;11,2
01-01-2023 05:226;7,6;4;0,6;0;142;0;0,4;3,2;8,4;11,7
01-01-2023 06:226;5,7;3;0,5;0;131;0;0,5;2,9;11,5;14,4
01-01-2023 07:226;4,5;3;0,4;0;139;0;0,7;9,7;16,3;26
01-01-2023 01:227;8,1;5;0,4;0;139;0;1,2;42,2;18,7;60,9
01-01-2023 02:227;0;24;0,3;0,1;138;0;1,7;59;19,5;78,5
01-01-2023 03:227;0;27;0,3;0;166;0;1,9;61;24,4;85,4
01-01-2023 04:227;23;23;0,6;0;123;0;2,4;86,9;33;119,9
01-01-2023 05:227;0;32;0,5;0;101;0;2;68,2;35,7;104
01-01-2023 06:227;39,7;26;1;0;101;0;1,9;44,6;44,9;89,5
01-01-2023 07:227;41;41;0,3;0;290;0;1,5;19,7;47,8;67,5
01-01-2023 01:228;43,1;38;3,1;0;292;0;1,5;16,1;55,7;71,8
01-01-2023 02:228;55,7;39;2,9;0;277;0;1;12,7;32,8;45,5
01-01-2023 03:228;49;27;4,7;0;278;0;0,9;10,4;26,2;36,6
01-01-2023 04:228;49,4;17;4,5;0;281;0;0,8;11,1;23,7;34,7
01-01-2023 05:228;39,6;17;3,8;0;287;0;1,1;13,9;31,2;45,1
01-01-2023 06:228;47,6;21;2,9;0;288;0;1,4;14,8;34,2;49
01-01-2023 07:228;34,4;18;3,4;0;293;0;1,6;16,7;35,3;52,1
01-01-2023 01:229;28,9;20;4,8;0,1;279;0;1,4;19,9;36,5;56,4
01-01-2023 02:229;31,8;18;2,5;0,1;279;0;1,3;22,3;34,8;57
01-01-2023 03:229;24,3;20;1,3;0;321;0;1,1;15,2;29,7;44,9
01-01-2023 04:229;20,1;13;0,5;0;330;0;1,1;13,6;27,7;41,3
01-01-2023 05:229;21,6;10;0,2;0;257;0;0,9;14,1;23;37,1
01-01-2023 06:229;17;17;0,2;0;218;0;0,9;10,1;23,3;33,4
01-01-2023 07:229;22,3;14;0,2;0;339;0;0,9;13,8;25,4;39,2
01-01-2023 01:230;23;17;2,1;0;323;0;0,6;7,1;27,7;34,8
01-01-2023 02:230;17,5;17;1,7;0;321;0;0,5;2,2;19,1;21,3
01-01-2023 03:230;12,6;11;1,3;0;317;0;0,5;2,5;18,4;20,9
01-01-2023 04:230;13,4;9;1,8;0;324;0;0,7;17,2;28,3;45,4
01-01-2023 05:230;0;21;1,4;0;325;0;1,2;36,9;32,8;69,7
01-01-2023 06:230;0;20;1,5;0,5;320;0;1,5;35,2;35,6;70,8
01-01-2023 07:230;0;16;1,3;4,9;323;0;1,7;52;36;88
01-01-2023 01:231;0;18;0,6;2,3;322;0;1,8;0;0;0
01-01-2023 02:231;24,8;18;0,2;0,5;42;0;0;54,7;35,1;89,8
01-01-2023 03:231;19;19;0,4;0,2;336;0;1,7;32;31,5;63,5
01-01-2023 04:231;23,2;17;1,2;0,4;291;0;1,6;24,1;32,4;56,5
01-01-2023 05:231;30,7;16;0,2;0,2;290;0;1,6;22,1;35,7;57,8
01-01-2023 06:231;29,2;23;1,7;0;280;0;1,9;27,9;44,5;72,4
01-01-2023 07:231;30,7;29;1;0;267;0;1,6;17,7;31,9;49,5
01-01-2023 01:232;25,1;17;0,5;0;64;0;2;25,2;44,4;69,6
01-01-2023 02:232;28;28;0,4;0;102;0;2,5;32,7;44;76,8
01-01-2023 03:232;0;31;0,2;0;145;0;2,9;56,1;38,3;94,4
01-01-2023 04:232;29;26;0,1;0;341;0;3,2;94,2;35,9;130,2
01-01-2023 05:232;27,4;24;0,4;0,1;161;0;3;91,8;29,6;121,4
01-01-2023 06:232;33,1;23;0,4;0;161;0;2,8;88;30,4;118,4
01-01-2023 07:232;30;30;0,3;0;161;0;2,4;60,4;30,1;90,5
01-01-2023 01:233;34,8;26;0,4;0;161;0;1,7;22,6;24,7;47,4
01-01-2023 02:233;28,8;19;0,1;0;253;0;1,2;34,7;24,1;58,8
01-01-2023 03:233;29,2;18;0,3;0;340;0;0,8;26,1;27,9;54
01-01-2023 04:233;35,8;16;0,3;0;308;0;0,6;9;27,6;36,6
01-01-2023 05:233;28,3;17;0,1;0;26;0;0,6;7,6;21,3;28,9
01-01-2023 06:233;33,4;12;0,3;0;347;0;0,6;10,3;18;28,3
01-01-2023 07:233;33,7;22;0,4;0;22;0;0,8;30,6;16,7;47,3
01-01-2023 01:234;29,8;19;0,2;0;40;0;1,4;54,8;14,9;69,7
01-01-2023 02:234;27;27;0,4;0;136;0;1,9;71,1;23,1;94,2
01-01-2023 03:234;31;31;0,3;0;68;0;2,7;105,6;44,9;150,5
01-01-2023 04:234;54,6;39;0,6;0;73;0;2,4;74,8;62,3;137,1
01-01-2023 05:234;49,3;44;0,5;0;69;0;1,7;41,2;53,1;94,3
01-01-2023 06:234;61,6;34;0,9;0;84;0;1,8;31,9;60;91,9
01-01-2023 07:234;54,6;43;0,6;0;117;0;1,3;16,9;43;59,8
01-01-2023 01:235;68,3;27;1,7;0;315;0;0,7;6,2;23,1;29,3
01-01-2023 02:235;57,1;25;2,4;0,6;321;0;0,9;6,3;35,7;42
01-01-2023 03:235;52,4;43;1;0,6;199;0;1,1;13,6;38,4;52
01-01-2023 04:235;46;33;0,4;0,2;176;0;1,3;19,8;38,8;58,6
01-01-2023 05:235;45,7;30;3,2;0;274;0;1,3;15,8;41,2;57
01-01-2023 06:235;38,2;25;1,7;0;274;0;1,5;17,4;38,7;56,1
01-01-2023 07:235;37,8;25;0,3;0;125;0;1,5;29,2;37,6;66,8
01-01-2023 01:236;41,8;29;0,1;0;263;0;1,6;32;33,5;65,5
01-01-2023 02:236;40,9;32;0,6;0;278;0;1,6;37;33,4;70,5
01-01-2023 03:236;44,7;29;0,3;0;217;0;1,5;38,6;31;69,6
01-01-2023 04:236;44;29;0,2;2,4;281;0;1,1;27,5;28,5;56
01-01-2023 05:236;37,8;27;0,5;0,2;82;0;0,7;11,4;30,1;41,5
01-01-2023 06:236;34,9;12;0,4;0,1;94;0;0,6;5,7;23,9;29,6
01-01-2023 07:236;27,3;8;0,1;0,7;246;0;0,5;4,1;15,9;20
01-01-2023 01:237;20,4;10;2,3;2,2;272;0;0,5;3,7;20,6;24,3
01-01-2023 02:237;14,6;12;1,5;2;272;0;0,5;2,7;19,3;21,9
01-01-2023 03:237;11,6;9;1,1;3,4;291;0;0,7;12;25,3;37,3
01-01-2023 04:237;12;8;1;2,1;263;0;1;29,8;28,7;58,5
01-01-2023 05:237;17;17;1,3;2,8;276;0;1,7;63,3;32,9;96,2
01-01-2023 06:237;0;24;1;2,2;274;0;1,9;62,9;34,6;97,5
01-01-2023 07:237;0;18;0,2;0,1;244;0;1,8;59,4;35,3;94,7
01-01-2023 01:238;26,2;25;0,4;0,1;252;0;1,9;56,3;39,7;96
01-01-2023 02:238;0;32;0,6;0,5;281;0;1,6;39;41,1;80,1
01-01-2023 03:238;26,5;26;0,4;0,9;123;0;1,1;20,8;28,4;49,2
01-01-2023 04:238;26,9;12;0,4;0,3;69;0;1,3;21,1;30,9;52
01-01-2023 05:238;27,5;16;1,1;0,8;73;0;1,7;23,4;43,6;67
01-01-2023 06:238;30,2;26;0,1;1,4;336;0;1,5;27,1;42,2;69,4
01-01-2023 07:238;21,5;20;0,3;0,1;44;0;1,2;21,5;32,7;54,2
01-01-2023 01:239;16,3;9;0,3;0;202;0;1,3;28,7;28,9;57,6
01-01-2023 02:239;16,8;11;0,7;0;154;0;0,9;20;19,7;39,8
01-01-2023 03:239;12,2;8;0,6;0;0;0;1,2;30,7;21,3;52
01-01-2023 04:239;11;11;0,3;1;0;0;1,4;47,1;23,8;70,8
01-01-2023 05:239;19;19;0,2;0,4;0;0;1,4;40,1;26,2;66,3
01-01-2023 06:239;20,9;18;0,3;0,1;0;0;1,4;37,4;26;63,4
01-01-2023 07:239;18;18;0,4;0,7;0;0;1,1;21,7;24,3;46
01-01-2023 01:240;19,5;13;0,4;0,6;0;0;0,8;9;20,8;29,8
01-01-2023 02:240;14,7;13;0,3;0,6;0;0;0,8;9,7;19,7;29,5
01-01-2023 03:240;13;13;0,2;0,2;0;0;0,8;13,1;19;32,1
01-01-2023 04:240;9,3;8;0,2;0,2;0;0;0,8;19;21,5;40,5
01-01-2023 05:240;15,6;11;0,2;0,3;0;0;0,8;15,6;22,6;38,1
01-01-2023 06:240;0;17;0,2;1,7;0;0;0,8;15;23,8;38,9
01-01-2023 07:240;0;17;0,3;1,3;0;0;0,9;19,3;19,4;38,7
01-01-2023 01:241;0;18;0,2;0,9;0;0;0,8;13,4;15,6;29
01-01-2023 02:241;0;17;0,1;0;60;0;0,9;22,3;20,1;42,4
01-01-2023 03:241;0;17;0,8;0,4;323;0;1;26,9;28,7;55,6
01-01-2023 04:241;19;19;0,3;0;321;0;0,9;18,7;27,2;45,9
01-01-2023 05:241;15;15;0,3;0,3;30;0;0,8;9,2;21,8;30,9
01-01-2023 06:241;12,1;12;0,8;0;84;0;0,8;7;23,9;30,9
01-01-2023 07:241;22,9;15;0,5;0,2;165;0;0,9;4;21,8;25,8
01-01-2023 01:242;24,5;15;2,3;5,4;293;0;1;7,8;30,2;38
01-01-2023 02:242;24;24;1,6;3,3;283;0;1;6,8;32,6;39,4
01-01-2023 03:242;0;23;0,4;0,5;316;0;1;8,7;32,4;41,1
01-01-2023 04:242;0;18;1;0;272;0;1,1;8;35,7;43,7
01-01-2023 05:242;17;17;0,8;0,4;286;0;1,3;15,2;35,3;50,5
01-01-2023 06:242;17,1;15;0,5;0;275;0;1,5;29;38,9;67,8
01-01-2023 07:242;0;19;0,1;0;20;0;1,1;18,6;25,7;44,3
01-01-2023 01:243;19,7;12;0,3;0,1;0;0;0,8;11,8;17,5;29,3
01-01-2023 02:243;14,3;9;0,6;0,2;0;0;0,6;8,6;13,5;22,1
01-01-2023 03:243;10,3;5;0,6;0,4;0;0;0,5;5,1;11,6;16,6
01-01-2023 04:243;10,1;4;0,2;1,3;0;0;0,6;2,6;12;14,6
01-01-2023 05:243;8,3;5;0,4;0,2;0;0;0,5;2,2;12,6;14,8
01-01-2023 06:243;9;8;0,1;0,2;174;0;0,6;2,6;17;19,6
01-01-2023 07:243;12;12;0,2;0;308;0;0,6;2,1;17,5;19,6
01-01-2023 01:244;0;12;0,3;0;219;0;0,5;4,8;12,7;17,5
01-01-2023 02:244;8,3;7;0,6;0,5;159;0;0,6;14,4;12;26,4
01-01-2023 03:244;7;7;0,7;0,4;159;0;0,9;25,9;14,5;40,4
01-01-2023 04:244;6;6;0,5;0;100;0;1,4;44,8;21,4;66,2
01-01-2023 05:244;14,5;10;0,3;0;21;0;1,9;64,5;30,8;95,3
01-01-2023 06:244;0;20;0,4;0,1;107;0;1,8;57,3;33,2;90,4
01-01-2023 07:244;20;18;0,2;1,1;168;0;1,4;46,9;32,2;79,1
01-01-2023 01:245;15;15;0,9;0;285;0;1,5;44,6;35,1;79,7
01-01-2023 02:245;0;23;2;0;288;0;1,6;38,3;42,9;81,2
01-01-2023 03:245;0;28;1,9;0;281;0;1;24,6;28,9;53,5
01-01-2023 04:245;31,1;13;0,4;0;126;0;1,2;25,5;35,1;60,7
01-01-2023 05:245;28,4;21;0,4;0;85;0;1,5;32,1;45,2;77,2
01-01-2023 06:245;29,2;29;0,3;0,5;57;0;1,9;51,8;39,2;90,9
01-01-2023 07:245;31;31;0,7;0;150;0;1,9;44,2;30,7;74,8
01-01-2023 01:246;27,2;24;0,4;0;147;0;2,8;81,9;32,3;114,3
01-01-2023 02:246;30;30;0,7;0,8;132;0;2,2;67,7;27,7;95,4
01-01-2023 03:246;33,5;23;0,6;0,5;145;0;2;67,1;24,3;91,4
01-01-2023 04:246;24,5;18;0,1;0,5;276;0;2,2;91,1;26,4;117,4
01-01-2023 05:246;24,4;23;0,5;0;227;0;2,1;82,8;25,2;107,9
01-01-2023 06:246;25,2;18;0,2;0;267;0;1,3;47,9;21,2;69,1
01-01-2023 07:246;20,4;12;0,2;0;0;0;0,9;22,7;17,7;40,3
01-01-2023 01:247;24,6;9;0,3;0,1;0;0;0,8;13,4;17,1;30,6
01-01-2023 02:247;18,5;11;0,4;0;0;0;0,7;7;16,5;23,5
01-01-2023 03:247;14,4;10;0,3;0,1;0;0;0,6;6,2;14;20,2
01-01-2023 04:247;22;16;0,3;0,1;141;0;0,6;6,9;12,5;19,3
01-01-2023 05:247;16,4;10;0,8;0;142;0;0,6;15,2;11,1;26,2
01-01-2023 06:247;12,4;9;0,8;0;142;0;0,9;28,5;13,7;42,2
01-01-2023 07:247;11;11;0,5;0;156;0;1,6;57,3;17,5;74,8
01-01-2023 01:248;17;17;0,1;0;39;0;1,8;60,2;35,3;95,5
01-01-2023 02:248;0;33;0,3;0;347;0;0,7;13,7;16,1;29,7
01-01-2023 03:248;18,4;8;1,5;0;60;0;0,5;7,7;9,6;17,3
01-01-2023 04:248;15,5;5;2,8;0;83;0;0,4;5,2;7,1;12,2
01-01-2023 05:248;12,3;3;1,3;0;277;0;1,1;14,6;31,3;45,9
01-01-2023 06:248;0;36;1,8;0;286;0;1,4;17,2;46,6;63,9
